5.2632,4.8542,5.1197,4.4868
4.6759,4.1995,4.8256,4.8704
4.3757,5.6864,5.6932,5.4408
4.5805,5.2375,4.684,5.4519
4.7922,4.886,5.0328,4.1794
5.3848,4.7,4.923,5.1118
5.2739,5.5808,4.9808,5.6452
5.3467,4.7235,5.0461,3.913
5.1358,4.547,4.6905,5.6494
5.1179,5.3867,4.9587,5.5523
4.6905,5.2592,5.4949,5.1929
5.1215,4.5841,5.0056,5.5689
5.1154,4.6399,4.8413,4.6324
4.2572,4.6877,4.7805,4.4238
5.0739,4.6503,5.66,6.1881
5.6727,4.738,5.4851,6.1329
5.6235,4.4185,4.6277,4.5665
5.5382,5.3316,4.9354,4.2322
4.646,5.8442,5.0074,5.6146
3.8734,5.1957,4.8241,4.5909
5.9751,5.3328,4.8337,5.6577
4.9991,5.2556,5.7224,4.9202
4.555,5.3139,5.3478,4.5537
4.2992,5.6167,5.0601,5.6386
5.3014,4.3254,5.8299,5.918
5.6115,4.6027,4.6805,4.1696
5.415,4.9628,5.0267,4.9852
5.3621,4.5815,4.4942,4.6027
4.6814,4.3074,4.824,5.4527
5.196,5.024,4.9757,4.2336
4.984,5.283,5.2232,5.2695
5.5594,4.5143,4.6899,5.2276
5.1399,5.639,4.2157,5.2329
5.36,4.6143,4.8945,5.2181
4.7902,3.7788,4.7551,4.1725
4.9712,5.3355,5.1873,5.5207
5.5601,5.2863,4.445,5.264
5.0283,5.2499,5.1221,4.9916
6.3239,5.3972,4.6919,5.1221
4.7632,4.4261,5.3237,4.2645
4.7135,5.1751,5.48,6.2058
5.3686,5.449,4.0875,6.5991
4.7423,4.6752,5.28,5.2076
5.0244,5.0843,4.3392,5.0771
5.7599,4.868,4.1684,4.9773
5.3506,5.2203,4.4242,5.0538
5.0309,4.5611,5.2394,5.0185
5.1421,4.2633,4.4551,5.1763
4.5315,4.3737,4.4445,5.573
5.4334,4.8508,5.4252,4.4246
5.1712,5.6181,4.6883,4.8378
5.5962,4.3663,4.9719,5.8074
4.6383,5.2397,3.9776,4.8702
3.9362,4.6651,4.4657,5.2475
5.2418,5.2386,5.281,4.7241
5.1793,5.1089,5.069,4.0906
4.6375,5.4392,3.9955,4.7552
4.2857,4.9836,5.263,5.5019
5.752,4.7989,4.8502,5.0647
4.3394,6.0619,5.2599,5.8008
5.0661,4.9018,6.2103,4.7284
4.7774,5.1018,4.2197,4.383
5.2966,5.6735,5.13,5.5714
5.5344,4.7671,5.4148,4.5198
5.0903,3.9968,4.9716,5.9535
5.1818,5.4629,4.322,4.9324
4.5642,4.7734,4.6921,4.2389
5.6792,6.0508,5.2721,4.7827
5.3467,4.7983,4.6872,4.7224
5.2798,4.6097,5.2292,4.5234
5.673,5.567,3.7951,5.6397
5.4934,4.3725,4.7705,5.201
5.1481,4.9046,4.9483,5.0379
5.8221,5.8724,4.5415,5.1884
5.6134,4.8062,4.9131,5.3242
4.8315,5.8331,4.5172,4.533
5.5078,5.6241,5.0334,4.438
6.0155,5.0686,4.6324,5.8662
4.5549,5.8363,4.6691,6.2452
5.1651,5.6252,5.6043,5.6598
4.6191,5.1867,5.5298,5.1635
5.5375,4.811,4.2761,5.6202
4.889,5.6421,5.5842,4.6311
5.6017,5.1389,4.7397,5.1893
5.9659,5.3589,4.8815,4.5319
4.6405,5.0675,4.952,5.1834
4.9991,5.0311,5.4349,4.7127
3.7765,5.1071,4.6679,4.6223
4.6405,4.1242,5.9687,4.7793
4.6587,4.9003,5.1967,5.6572
4.3988,4.3625,5.0362,4.0648
4.3145,4.4886,4.5698,6.253
5.116,5.1222,4.7455,5.2149
4.7663,3.9941,5.9738,5.2619
5.7326,4.2925,4.8396,5.952
4.8616,5.3323,4.818,4.9717
4.7815,4.1082,4.7084,4.1664
5.1037,5.0669,5.5257,4.6033
5.4042,3.7678,4.354,4.2994
5.3281,4.6321,5.1956,4.381
4.9405,4.9046,4.7977,5.1997
5.2555,4.5295,5.1027,5.7368
3.8493,5.279,5.1805,4.1805
5.0015,4.2612,4.5838,5.038
5.5017,5.1664,4.2684,5.0655
5.1444,4.4782,5.4387,4.2256
4.8139,4.8712,4.9764,5.755
5.035,4.9919,4.4903,4.5036
5.2594,4.9851,5.478,5.2952
4.226,5.1323,5.1487,5.3426
4.3657,4.9097,4.7856,5.6491
4.6237,5.7049,5.5192,4.0504
4.4066,4.5695,4.5772,4.3561
4.3543,5.6554,5.3378,5.5451
4.6767,4.8427,5.2749,4.472
4.8363,4.2269,5.2379,5.4425
4.242,4.7216,4.3406,5.6528
5.283,4.8571,5.2624,4.7843
4.5941,5.2942,4.8622,3.9733
4.6356,5.8292,5.4943,5.1785
5.3059,4.1857,4.743,5.1685
4.9926,5.143,5.1265,5.5545
4.7506,5.5667,5.432,4.5129
4.7811,4.8959,4.6477,5.784
3.904,4.7725,5.1394,4.8376
5.2196,5.0471,4.349,5.2479
5.2765,6.0757,4.7298,5.2709
4.3582,5.6077,5.1275,4.2943
5.2735,4.6658,5.3808,4.2503
4.9635,4.773,4.4749,5.3369
5.2315,4.7822,5.1297,5.2097
5.7567,5.1401,5.4563,4.9829
4.6624,5.3658,5.0209,4.2003
5.7501,5.6499,4.7288,4.9134
5.1066,5.201,5.1665,4.6785
5.0376,3.5086,5.4893,5.1852
4.3425,4.26,6.1217,5.5452
5.6605,5.2854,5.2032,4.2667
5.1865,4.5383,4.2334,5.2685
4.9512,5.7947,4.0177,5.1414
4.3329,4.0418,4.4669,4.9276
4.7489,5.0273,5.8747,4.8707
5.2722,5.6963,5.3128,4.8726
3.551,4.7739,4.6176,4.0966
5.3082,5.173,4.7802,4.8864
4.2345,5.4586,4.3379,4.589
5.2593,4.9221,4.8941,5.0972
5.1247,5.6602,4.9565,5.5528
5.2519,4.4547,5.423,5.2923
5.0791,5.2861,5.4119,4.6963
4.038,4.469,4.9939,4.8605
3.6845,5.1386,5.2466,4.9797
5.4528,5.1451,4.8344,4.6782
5.0641,5.4539,4.4374,5.5649
5.0996,4.5629,4.9798,5.358
5.1665,5.1758,4.1547,4.3758
4.7542,4.1181,5.7443,5.3699
5.6094,5.7377,4.9604,4.4556
5.5541,3.7446,4.7622,4.7164
4.4204,5.0619,4.3133,4.7143
5.3333,5.1753,5.1478,5.0379
4.431,4.5166,5.3343,5.0658
5.3175,5.6277,4.4337,4.9461
5.4208,4.4805,4.9315,5.1741
5.5997,5.0062,4.6816,5.5297
4.8426,4.9149,5.0721,4.6448
4.7401,5.4187,4.4746,5.029
5.5221,4.9927,5.1565,4.2236
5.2987,4.885,5.0149,5.1386
5.7454,3.9446,4.3594,4.9316
5.5379,4.813,4.8676,5.3171
5.6189,4.857,5.4318,5.437
4.9436,5.1323,5.2455,5.6591
4.8054,4.8996,4.5041,5.4271
5.722,5.4933,5.2868,5.2555
5.4772,6.4305,4.5075,5.1981
4.7899,5.0791,5.0736,4.9328
3.8276,4.7549,4.9434,4.9165
5.4107,5.1562,5.1417,4.4377
4.3719,5.1989,5.0121,4.1073
4.8754,5.7796,3.8429,4.7245
4.5675,6.2571,5.301,5.1117
5.2319,5.5861,6.1263,5.2787
5.2987,4.2702,4.6854,4.696
5.2393,5.5793,4.5288,5.1575
5.6955,5.0526,5.8669,4.8537
6.0271,4.5899,4.8257,5.0406
5.4106,5.2798,5.6831,5.7007
4.2369,5.8126,4.4738,5.0697
4.6648,5.3286,5.4456,5.5411
3.874,5.3227,5.1616,4.9677
4.477,5.3339,4.9059,4.1883
5.2621,4.8761,4.2531,4.0553
4.8677,5.4549,5.839,4.5103
5.104,5.0929,5.095,5.7306
4.8325,5.3998,5.823,4.901
4.4065,5.9733,4.8835,4.6661
5.5683,4.942,4.9679,4.698
5.6401,5.2622,4.6427,5.1993
5.1824,5.4858,6.0727,4.2188
4.4658,4.3995,4.4638,5.4396
5.6954,5.2349,4.7439,4.2784
4.8067,5.4136,4.619,4.5907
4.9303,3.6071,5.2071,5.2656
5.4447,4.914,4.5625,5.9856
4.0729,4.2245,5.9398,4.4803
5.5188,4.7815,4.9401,4.9254
4.4164,5.2587,5.3236,4.9735
4.8201,4.5829,4.2373,4.2656
4.4614,4.8344,5.4556,4.5626
5.5151,3.7918,4.9164,4.5259
4.6507,4.6228,5.5098,4.9461
5.1441,5.7812,4.9072,5.0149
5.8086,4.3268,4.7432,4.4796
5.6429,5.1788,4.1191,5.1852
5.8998,5.4607,5.6259,5.0479
5.9121,4.2761,5.4666,5.1973
5.2285,4.6076,5.0493,4.8436
5.2253,5.2727,4.6941,4.9492
4.1944,4.5079,5.6185,5.1442
4.7298,5.4048,4.8838,5.5881
5.3455,4.8368,6.4905,5.1842
4.5385,4.4197,4.5473,4.9482
4.6094,5.2285,5.844,6.5637
5.2065,5.1799,4.8884,5.8914
5.0889,5.263,5.5985,5.7635
4.3922,5.6288,4.5296,4.9364
4.818,4.7,5.5181,4.3047
5.1296,5.1314,5.166,4.8287
4.5479,5.4311,4.9862,4.6975
5.0338,4.6632,4.0061,5.9462
4.9833,5.1186,5.7947,4.1159
4.2981,5.8651,4.8933,5.4984
5.501,5.201,5.616,4.586
5.1998,4.7143,5.6269,5.1482
4.4413,3.8224,5.1499,6.1421
4.7002,5.0968,5.1137,4.5626
5.4213,4.8904,5.291,5.0555
4.5055,5.7114,5.1138,5.4783
4.6338,5.1006,4.341,4.6642
4.9678,4.6594,5.1826,4.6585
4.5132,4.2142,4.6538,4.4573
5.1483,4.7092,4.3444,5.8524
4.993,5.3517,5.7931,5.322
5.3386,4.661,5.0292,4.9105
5.7682,5.5217,4.1938,4.6872
4.7252,5.5685,5.2394,4.4101
4.766,5.4959,4.9172,4.7577
4.5744,5.079,5.3076,4.633
4.6575,5.2075,4.7941,4.8856
5.2169,5.2449,4.9321,5.1172
5.1283,5.4789,5.1789,5.5085
4.3311,5.6965,4.5239,4.2718
5.6581,5.1807,5.2194,5.3478
5.7826,5.0108,4.4031,4.9464
4.2457,4.5012,4.5268,4.4858
4.7784,4.5295,4.6629,4.8984
5.8126,5.0219,6.0955,5.0445
4.1772,4.8396,4.9428,5.376
5.2243,5.4021,4.6475,4.2709
5.0921,5.217,4.3484,5.1633
4.3671,4.8292,5.3138,5.3158
5.0051,5.045,3.9833,5.6858
4.8535,4.746,5.1762,4.9697
5.3099,4.6296,5.1946,4.6543
4.8939,5.4559,4.9958,5.4556
5.5924,5.1407,4.7972,5.4202
5.3753,5.2371,4.4374,5.3112
5.6301,5.5186,4.8553,4.8679
4.0988,5.6906,5.6977,4.5728
5.2225,4.6043,5.3629,4.5923
5.281,4.9297,4.8557,4.6811
4.5088,6.2532,4.5787,4.1419
5.0829,5.4185,4.6763,4.942
5.9859,4.9896,5.6038,5.53
4.4558,4.1628,5.1527,4.1747
4.2681,4.5711,4.9553,4.6191
4.7899,5.1923,5.5114,6.2572
5.0215,5.8981,4.863,5.1261
4.7323,5.4356,6.43,5.6987
5.2996,5.7023,4.9942,5.0687
5.0481,5.9268,5.028,4.837
4.9319,4.9308,5.8571,5.8674
4.1205,5.5801,5.2598,4.6662
5.1315,4.3716,3.8657,4.3715
4.7663,4.3732,5.1891,5.2882
4.6926,4.633,4.6156,5.342
4.6647,5.3313,5.3369,5.1129
5.4317,4.9223,4.7563,5.4572
4.9365,4.3478,4.3032,4.6529
5.2586,5.8948,5.2857,5.7166
5.2668,5.483,4.9482,6.1981
5.5066,4.8428,4.8036,4.5289
5.2145,4.9359,4.6065,4.6538
4.783,4.2069,5.5379,4.578
5.642,3.9908,5.388,4.163
4.9743,4.9598,4.8849,4.6041
3.8265,4.9268,5.2375,5.005
5.3744,5.1887,5.2704,5.7486
5.0063,4.5638,5.0725,5.8708
4.8898,5.5034,4.2896,5.2449
5.4402,5.372,4.9147,4.8526
5.0481,4.9599,4.6057,5.2431
5.2686,4.4733,5.0686,5.3334
5.2306,5.1814,4.873,3.2457
5.7189,4.15,4.3725,5.3891
5.5296,5.3766,4.5108,5.0213
5.4107,5.6235,4.9201,5.4571
4.9815,5.6409,5.3009,4.5147
4.4124,4.7329,5.0936,4.6955
5.1753,3.3027,4.7661,5.4717
5.5444,4.7602,4.3743,4.7403
5.3928,4.561,4.9045,5.3898
4.9012,5.0614,5.9934,4.9296
4.944,5.3498,4.24,5.4828
4.8128,4.7647,5.7743,4.1663
3.9489,5.0521,5.0708,5.3389
5.0075,4.8576,4.9658,5.5134
4.8003,4.5679,5.8773,5.3062
4.7681,4.6472,5.3955,4.4134
5.3255,5.8638,4.8827,5.6671
4.6069,4.8247,5.165,4.5516
4.9492,5.4165,4.6268,4.2122
5.5261,5.6277,4.588,4.7433
5.3665,5.2104,4.8669,4.6125
5.6758,4.4481,5.3771,5.4136
4.7218,4.7648,4.7466,5.6244
4.5596,4.44,5.2862,5.3693
4.7528,5.3243,6.2648,5.0828
5.121,5.4957,4.4947,5.5135
4.1836,5.6064,4.0709,5.6197
4.6298,4.989,4.6249,4.4715
5.3185,4.499,4.5851,4.8748
5.1532,5.1982,4.643,4.7945
4.7217,5.4309,3.1578,5.2282
5.3682,5.2177,4.9061,4.4332
4.6467,5.6841,4.5408,5.5261
4.4359,4.6175,4.6253,4.6653
5.8723,5.3169,4.6682,4.9921
5.3073,4.675,5.1708,5.3484
4.5243,4.8407,4.4475,4.9332
5.1058,5.5815,5.937,4.8886
5.1092,4.9274,5.0633,5.3004
4.1114,5.3839,4.928,5.1255
4.7945,4.971,4.5645,5.4378
5.7692,4.7703,5.0998,4.7775
4.8968,4.8346,5.3834,5.2285
5.2078,5.2895,5.2019,4.7978
5.7153,4.7867,4.1086,4.6056
4.5115,5.2883,5.0712,5.1795
4.7877,6.1648,4.9358,4.7902
4.8604,5.363,4.5451,5.0871
4.9577,5.5965,4.7178,4.5303
4.0493,4.5738,5.0571,5.5153
4.6858,5.1358,4.6161,4.7534
5.0118,5.6288,4.8482,5.0299
5.4103,4.7684,5.0457,5.3516
4.9859,4.6591,4.9729,4.0364
5.2352,5.4303,4.8442,4.7684
4.0528,4.9238,4.6533,4.8899
4.6644,5.6808,4.0468,4.5632
5.147,5.5887,5.0907,5.764
5.5433,4.8043,4.8695,5.2392
4.8467,4.8764,5.3878,4.8275
4.3097,4.9925,5.2509,5.5319
4.9846,5.1267,5.4309,4.833
5.4581,4.4771,5.0995,5.1692
5.9929,5.3716,6.0303,4.8531
5.5106,5.2379,5.3587,4.9741
5.6547,4.6606,5.1846,5.2725
4.5183,3.7863,4.2313,4.1797
5.2066,3.9957,5.0028,5.7498
4.8125,5.0921,5.7574,4.9985
5.3911,4.8202,4.6477,4.8809
5.2705,4.946,5.1936,5.1085
4.1397,5.0314,4.9601,4.9987
4.5968,5.2296,4.4363,4.829
5.4907,3.7243,4.7519,4.3223
5.2163,4.836,5.7495,5.588
5.7471,4.3916,4.7762,5.6702
4.614,4.7625,5.3548,5.2889
5.6612,4.9497,4.2313,4.8622
4.6683,5.6334,4.6851,4.4781
5.2235,4.7734,5.3334,4.7083
5.3439,5.0739,5.7544,4.4258
5.5154,5.8009,4.1751,5.1778
4.5773,5.1488,4.9029,5.4241
5.1128,5.2452,5.5921,5.1733
5.0148,4.6788,4.8332,4.7976
4.3757,4.3788,4.6128,4.8682
4.1127,4.6578,5.4346,4.825
4.7635,5.1992,4.4731,4.068
4.9476,5.4413,3.6102,4.7221
4.6342,5.2741,4.1131,4.6057
5.0828,5.4705,4.0419,4.9608
5.4141,4.7871,4.2885,4.9394
4.4481,4.6527,5.2414,5.5965
4.1255,5.0361,4.6876,4.9849
5.4267,4.9587,4.9787,5.0616
4.9065,5.8512,5.4521,4.9101
6.4384,5.3235,5.6696,5.0099
5.3895,3.7217,4.5274,4.8572
4.7409,4.7956,4.7625,3.814
4.6527,4.697,5.0851,5.4524
6.3197,5.179,4.858,5.1347
4.6463,4.6563,5.4532,4.9841
4.4855,5.8268,4.2142,5.5573
3.9045,4.566,5.8885,5.4203
4.8977,5.1634,5.4193,5.3186
6.1672,4.7787,5.089,4.7729
5.5741,4.8401,5.3024,4.2157
6.2443,5.4168,5.2791,4.293
4.6472,4.673,4.2764,5.8451
4.8857,4.6475,4.663,5.6059
5.1135,4.1373,4.8094,4.9814
5.0139,4.3596,5.5868,4.6113
4.2593,5.8395,4.3299,4.1602
4.8141,4.7063,5.3052,5.4453
4.5814,4.421,5.6917,4.8741
5.942,4.6498,4.9747,4.2312
5.2283,5.1254,5.6933,5.5734
5.5074,4.3544,5.5083,4.1339
5.1916,5.3264,4.9323,5.4516
5.325,5.3512,4.4239,4.4188
4.9073,4.8645,5.2723,4.9938
4.2141,4.4123,4.6278,5.1228
5.3692,4.4461,4.7455,4.4867
4.4456,5.4338,4.1081,4.9145
4.9221,4.184,4.6186,4.8358
4.5962,4.9669,4.6483,4.8939
5.3218,5.7176,4.0703,4.5956
5.4034,4.396,4.5732,5.9472
5.7527,4.8734,4.8784,5.4025
4.2197,4.3647,5.7183,5.9249
4.6539,4.8682,5.599,4.2244
5.1118,5.3977,5.4106,4.9695
4.6723,4.8508,5.2247,5.1622
5.2865,4.6131,4.7904,4.183
4.7147,5.5182,5.0875,5.2045
4.6933,5.9081,5.3384,4.9943
5.9396,5.1726,5.3581,4.8885
5.3096,5.8043,4.5422,4.1292
5.7308,4.6616,4.5965,4.806
5.0273,4.8364,5.4218,4.6451
5.6153,4.9027,5.909,3.8788
5.3569,4.5313,5.908,4.682
4.7612,4.4636,5.5117,5.1585
4.7726,4.6646,4.6071,5.1544
5.2989,4.8786,5.5197,4.7591
4.7041,4.5746,5.1575,5.2785
4.7912,4.9872,5.1729,6.1396
5.5374,5.0561,5.4377,3.954
5.3137,4.7679,5.326,4.808
5.6564,5.0879,4.2525,5.5099
5.4695,5.355,6.1792,5.7258
4.8992,5.261,4.4274,5.4794
4.7182,4.8714,5.5003,4.9774
5.1945,4.7897,4.2064,4.8509
4.3086,5.4237,5.0454,5.0246
4.7058,5.5975,4.4447,5.3059
4.3686,4.3387,4.9732,5.1493
4.652,5.7206,5.63,4.814
5.1545,5.0505,5.1026,4.5841
5.7339,5.0243,5.047,5.361
4.4369,5.1761,4.4184,4.4112
6.0798,5.2192,4.72,5.2857
4.8971,5.2046,5.0019,4.8128
5.6075,4.431,5.0797,5.7577
4.7636,5.3546,4.9406,5.2776
5.9543,5.7284,4.9661,4.6893
5.6447,5.093,3.8946,5.8346
4.379,5.5461,4.1588,5.6294
5.1365,4.8411,5.5884,4.7948
4.9312,5.0082,4.6002,5.0574
4.3096,4.5038,4.988,5.4673
5.2821,4.6402,3.8017,5.9282
3.9767,5.0642,5.514,5.6476
4.4071,5.4591,4.6162,5.4308
4.9904,5.3499,4.7524,4.9416
5.301,5.0672,4.4822,4.7064
4.7006,5.4509,5.5553,4.6193
5.5452,4.5137,4.9759,4.0449
4.9645,5.1391,5.2122,4.6926
5.7294,6.2531,4.8598,5.0261
5.6661,5.3144,5.37,5.8293
3.9699,4.7782,3.8163,5.2597
4.8223,4.9282,4.7571,5.1925
5.2534,4.1898,6.0597,4.5694
4.4286,4.8176,5.0866,4.0036
5.1821,5.7326,4.681,5.0373
5.2879,4.6699,4.747,5.45
5.6453,5.0245,5.2859,4.7645
4.5199,5.3345,5.0934,5.3582
4.9498,4.8415,4.599,4.3781
5.5083,5.453,5.1065,4.2884
5.147,5.2744,4.4604,4.9003
4.4159,5.1529,5.1158,4.5882
5.2767,4.6613,4.627,4.7546
5.4187,4.6892,5.6414,5.48
4.4893,4.825,4.8015,4.9885
5.4523,5.3859,5.596,4.9225
5.5741,4.959,5.4752,5.1573
4.144,6.0739,5.6328,4.6268
5.4912,4.3704,5.0838,5.1428
5.3251,5.2402,4.9282,5.2139
4.1103,5.7065,5.2083,4.2082
4.4506,5.6512,6.1543,4.2908
4.9621,5.4141,4.4967,4.8482
4.7573,4.9392,5.4388,4.9655
4.8381,3.9246,4.4132,4.9957
4.4739,5.0677,4.4982,5.212
5.2711,5.6229,4.9752,4.3595
5.5919,4.454,5.5212,4.3994
4.821,5.5223,4.864,6.4058
5.4293,4.9453,5.0013,6.2662
5.8387,5.0026,4.8392,5.4508
4.9126,5.3611,4.7005,4.4676
5.4704,6.0701,4.574,4.4356
5.2524,4.8882,4.5581,4.7972
4.678,5.606,5.4826,4.9435
4.6834,6.1667,5.2372,4.7701
4.7597,5.2095,4.9702,4.8741
4.922,4.7246,4.4751,4.9804
4.8524,5.4115,4.0808,5.4129
5.1698,5.09,4.8985,3.5004
5.4485,5.5226,4.9134,5.6274
4.9832,5.7773,5.1948,4.4847
5.1085,5.2248,4.7372,6.0403
4.8671,5.0291,4.9778,5.9855
4.8241,4.8542,5.0873,4.3423
4.8689,3.333,4.9461,4.9048
5.2868,4.9813,4.799,4.5196
5.0091,4.9108,5.2623,4.7274
4.979,4.8051,5.2614,4.9695
4.7,4.8779,5.8052,4.0618
5.4164,5.273,4.7957,5.848
4.7398,4.5938,5.2785,4.828
5.2597,5.1631,4.9564,4.796
4.7223,4.7877,3.8537,5.2245
4.471,5.0133,5.1103,5.5845
5.1976,5.4475,4.9912,5.1289
4.5446,3.8382,4.5824,4.9446
4.4739,5.0573,5.1482,4.8264
4.7265,5.4043,4.6758,5.1451
5.1541,5.4294,4.4474,4.9519
5.4838,4.9395,4.008,5.0707
4.353,5.6896,5.3205,5.2361
5.2706,4.845,5.1591,5.2797
5.5499,5.4125,5.3077,3.9701
4.8401,5.3424,4.4267,4.3503
5.5757,4.3849,4.7956,4.6078
4.6812,5.0477,5.2424,5.2862
5.8048,6.0828,5.2437,5.178
4.395,5.3873,6.5381,4.9379
4.3681,5.4805,5.4787,5.4992
6.0576,5.4771,6.2245,4.0935
4.9458,5.2044,5.3466,4.0171
4.6163,5.0379,4.9221,5.0192
4.4693,5.6447,4.5587,5.1394
5.0146,5.7936,5.4324,5.0874
5.0398,4.6155,5.5976,4.5077
5.4984,5.1863,5.0363,4.8354
5.0404,4.6618,4.5997,4.8359
4.7089,4.8808,5.1006,4.3585
5.0756,4.7022,5.4212,5.0435
4.9069,4.6553,4.7947,5.4612
5.1396,4.7471,5.7291,4.4296
5.3398,5.0769,4.5253,6.4414
5.2594,4.7693,5.7258,4.6552
5.0269,5.4326,5.5198,4.4968
4.8374,5.2923,5.0435,4.7865
4.9569,5.3687,4.4385,5.6351
4.1555,4.5962,5.0615,4.3402
4.5514,4.1501,4.5841,4.5891
5.6686,5.7533,4.811,4.6975
4.798,4.4846,4.7444,4.9853
4.5834,4.0227,5.578,5.6815
5.1719,5.6066,5.1774,4.4332
4.6293,4.7672,4.6595,4.5187
3.9653,5.3342,4.1012,5.3331
5.0081,5.5336,5.1534,4.8813
5.4398,4.8721,5.3049,5.8578
4.5404,4.2742,4.6606,4.5372
4.8968,5.7956,4.8033,4.6448
5.4636,4.6674,4.2782,4.6869
6.2014,5.1878,5.0999,5.5313
5.8574,3.5017,5.4488,5.7907
5.1113,5.3631,4.8308,4.9876
5.7014,5.3304,4.4908,5.5263
6.0751,4.8369,5.6694,5.681
4.8985,4.1523,5.2035,4.3807
5.1889,5.6297,4.361,5.4709
5.8602,4.6826,5.0828,5.7721
5.4224,5.3615,4.5034,5.1437
4.9442,5.0922,4.736,4.666
5.2267,4.8476,5.3807,5.7908
4.8237,5.2654,5.2076,4.3671
4.8489,4.8853,5.1319,4.0944
5.4483,4.765,4.1019,5.5161
4.5278,4.9731,5.166,5.3188
4.9468,4.3965,6.0011,5.7651
4.2614,5.8142,5.2656,5.5224
5.2442,5.184,5.0109,4.236
4.9743,5.4543,4.3676,5.4388
4.7959,5.3772,4.648,5.0438
4.4759,5.6086,6.0245,5.1476
5.1488,5.4539,5.3133,4.9887
4.0326,4.7756,5.3765,4.7881
4.385,4.2859,5.6134,5.9185
5.2569,5.3935,5.4458,4.7805
4.8418,5.3289,5.8751,4.5954
5.2919,4.7304,5.5494,5.0905
5.5405,4.7982,5.1983,4.922
5.3024,5.0876,5.7058,4.5011
5.158,5.0099,4.8812,4.7208
5.5429,5.205,3.9362,4.2743
4.889,4.4399,5.054,4.7303
5.2098,5.3971,4.7068,4.289
5.7346,5.3982,5.7493,4.6077
5.1378,4.2886,5.0436,4.7605
5.6532,5.2372,4.5497,4.8219
5.3993,5.4659,5.4629,5.1661
4.7627,4.6946,4.9667,4.367
4.9529,3.9027,4.4494,4.3281
5.0791,4.6609,4.6934,5.5645
5.1771,4.4205,5.4619,4.9509
4.8719,5.6636,4.5802,5.2231
4.0234,4.8278,4.5621,4.3237
5.1373,5.3173,5.2092,5.0117
5.47,4.9013,5.0603,4.6909
4.6927,4.5991,5.0201,4.6636
4.9193,5.8696,4.8084,5.3363
5.419,5.2132,4.5248,4.494
5.487,4.6686,4.0935,4.8377
4.5559,5.1041,4.8529,5.0215
5.0528,5.207,4.3514,6.0822
4.7292,4.424,5.6313,5.4235
5.6887,6.0082,5.2458,5.329
4.8189,5.2879,4.7145,4.8388
5.1681,4.4732,5.2386,5.3302
4.4998,5.0993,4.228,4.4375
5.1376,4.8129,4.7695,5.7758
4.8514,4.7687,5.7538,5.3447
5.5274,4.039,4.7669,5.6115
4.6974,5.0095,5.1425,4.2667
5.1824,4.7622,5.5161,5.0246
4.8166,5.3655,5.429,5.5665
4.8171,4.7957,4.6447,4.7258
4.8674,5.4884,4.6475,4.0178
4.569,4.5611,5.0201,4.7709
4.1977,5.7418,4.4126,4.6268
4.7421,4.7046,4.7874,3.7402
5.3435,3.8291,5.6094,4.3053
4.0624,5.3395,5.5361,5.8069
5.0051,5.1903,5.4853,5.4152
5.3578,4.4005,5.4275,5.4914
5.1869,5.4398,5.0617,4.723
5.182,4.6893,5.0213,5.2064
5.3655,4.3355,5.2036,4.6314
3.907,5.0395,4.8864,5.2336
4.5999,4.993,4.3402,4.4794
4.4021,5.3612,4.3449,4.556
5.9875,4.3506,5.4206,4.7707
5.1064,5.6768,4.5156,5.8891
4.6983,5.1304,4.8697,5.1185
4.9524,5.5991,4.7633,4.4632
4.1356,5.3728,5.402,5.5311
5.1967,5.7613,3.9094,5.2494
5.235,4.6424,4.5579,4.62
5.296,4.8017,4.5853,3.944
4.7637,4.0046,4.7879,4.4455
4.7591,4.7833,5.5161,5.2187
5.3406,5.4299,5.3923,4.6552
4.1568,4.241,4.7329,4.4402
4.8106,5.5389,5.3798,5.2549
4.3281,4.2627,4.6947,4.9473
5.1208,4.1124,5.5746,5.5418
4.2712,3.9156,5.5711,4.3067
5.0594,4.2274,4.8869,5.2433
5.6278,5.1532,5.3652,4.8115
4.543,5.574,5.484,4.8508
4.5265,5.083,5.8544,5.7432
5.5109,5.6276,4.5182,4.8848
4.2604,4.7255,4.8685,4.5339
4.4619,4.3335,5.0755,4.6905
4.6266,5.6275,4.7752,4.7599
4.5287,5.1334,5.4847,4.7167
5.363,4.1549,4.7478,5.011
4.8086,5.6151,4.8938,4.0161
5.3724,4.5459,5.0534,5.9477
4.7679,4.57,4.9307,4.2507
5.7822,5.5245,5.032,5.2334
4.7378,4.7386,5.09,4.6327
4.9258,4.3331,4.8501,5.6562
4.5017,5.5563,5.1223,5.1857
5.4233,5.7408,5.3478,5.4417
4.8464,4.9192,4.9341,5.4192
4.6331,5.6957,4.466,4.8528
4.5232,4.8905,4.8861,4.6152
5.5894,4.5498,4.6612,4.6408
4.4357,5.3188,5.0986,5.5183
4.5641,5.0383,4.5165,4.7676
4.6218,4.2437,5.301,5.2845
5.143,4.4591,4.7995,4.9527
5.0536,4.9666,5.6179,3.8948
4.1359,4.6693,5.2211,4.8929
5.2117,6.1995,5.9487,5.0802
4.6172,4.9969,5.8207,5.0569
5.0322,5.1649,4.5982,5.1432
5.3804,5.1729,5.1997,4.3476
5.7829,5.4411,5.8604,5.4787
5.0187,5.2942,5.2159,4.7223
4.4443,4.7231,4.4481,5.2879
4.9834,4.2843,4.7149,3.3891
